id,title,notes,purpose,license_title,license_id,num_resources,tag_string,num_tags,metadata_created,metadata_modified,organization_title,organization_name,maintainer,maintainer_email,url,package_title_id
acd5fc39-0f8f-4e9b-955d-ebd83e1a87f1,Паспорти бюджетних програм на поточний бюджетний період,Інформація визначеної форми звітності,"Наказ Міністерства фінансів України від 29.12.2002 № 1098 ""Про паспорти бюджетних програм""",Creative Commons Attribution,cc-by,2,"паспорт програми,паспорт бюджетної програми,бюджетна програма",3,2020-08-12,2020-09-09,Міністерство внутрішніх справ України,ministerstvo-vnutrishnikh-sprav-ukrayiny,Голубнича Юлія Костянтинівна,y.holubnycha@mvs.gov.ua,https://data.gov.ua/dataset/acd5fc39-0f8f-4e9b-955d-ebd83e1a87f1,Паспорти бюджетних програм на поточний бюджетний період (acd5fc39-0f8f-4e9b-955d-ebd83e1a87f1)
d2e7708a-e121-4607-b600-525117cdca6c,Наявний дохід населення,Наявний дохід населення ,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" (зі змінами, внесеними згідно з Постановами КМ № 1035 від 28.12.2016 і № 354 від 24.05.2017)",Creative Commons Attribution,cc-by,1,"житомирська,дніпропетровська,україна,київська,луганська,вінницька",6,2018-10-30,2019-12-18,Державна служба статистики України,derzhavna-sluzhba-statystyky-ukrayiny,Снігірьова Вікторія Анатоліївна,accounts@ukrstat.gov.ua,https://data.gov.ua/dataset/d2e7708a-e121-4607-b600-525117cdca6c,Наявний дохід населення (d2e7708a-e121-4607-b600-525117cdca6c)
42af8868-85ed-4f1f-a436-dfd60276e6df,"Переліки національних стандартів, відповідність яким надає презумпцію відповідності продукції, пов’язаних з нею процесів або методів виробництва чи інших об’єктів вимогам технічних регламентів","Національні стандарти, що регламентують видавничу справу","Закон України ""Про видавничу справу"", Наказ Міністерства економічного розвитку та торгівлі України від 19.12.2016 № 2094 ""Про затвердження Методичних рекомендацій щодо формування переліків національних стандартів, відповідність яким надає презумпцію відповідності продукції, пов'язаних з нею процесів або методів виробництва чи інших об'єктів вимогам технічних регламентів""",Creative Commons Attribution,cc-by,1,"стандарт,національні стандарти,стандартизація,видавнича справа",4,2019-09-25,2019-09-25,Державний комітет телебачення і радіомовлення України,derzhavnyi-komitet-telebachennia-i-radiomovlennia-ukrayiny,Кот Світлана Володимирівна,pr@tvradio.gov.ua,https://data.gov.ua/dataset/42af8868-85ed-4f1f-a436-dfd60276e6df,"Переліки національних стандартів, відповідність яким надає презумпцію відповідності продукції, пов’язаних з нею процесів або методів виробництва чи інших об’єктів вимогам технічних регламентів (42af8868-85ed-4f1f-a436-dfd60276e6df)"
aa703c72-fc21-4a73-8d5f-1fcde2e00b3c,Фінансова звітність суб'єктів господарювання державного сектору економіки,"Фінансова звітність суб'єктів господарювання державного сектору економіки, що підпорядковуються Адміністрації Держспецзв’язку","Постанова КМУ від 21 жовтня 2015 р. № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" зі змінами",Creative Commons Attribution,cc-by,2,"звіти,державні підприємства,бюджетні та фінансові звіти",3,2020-05-25,2020-08-28,Адміністрація Державної служби спеціального зв’язку та захисту інформації України,administratsiia-derzhavnoyi-sluzhby-spetsialnoho-zviazku-ta-zakhystu-informatsiyi-ukrayiny,Цилінська Катерина Адамівна,press@dsszzi.gov.ua,https://data.gov.ua/dataset/aa703c72-fc21-4a73-8d5f-1fcde2e00b3c,Фінансова звітність суб'єктів господарювання державного сектору економіки (aa703c72-fc21-4a73-8d5f-1fcde2e00b3c)
76ddc9b3-1323-43ab-ab9c-e0f42b5f3ff1,"Фінансова звітність  Казенного підприємства ""Морська пошуково-рятувальна служба"" 2020р.","Фінансова звітність Казенного підприємства ""Морська пошуково-рятувальна служба"" за 2020 рік",Постанова Кабінету Міністрів України від 21 жовтня 2015 року № 835,Creative Commons Attribution,cc-by,4,"баланс та звіт про фінансові результати,баланс,2020 бюджетна та фінансова звітність",3,2020-08-11,2020-08-11,Державна служба морського та річкового транспорту України,marad,Пахомова Ольга,sar@marad.gov.ua,https://data.gov.ua/dataset/76ddc9b3-1323-43ab-ab9c-e0f42b5f3ff1,"Фінансова звітність  Казенного підприємства ""Морська пошуково-рятувальна служба"" 2020р. (76ddc9b3-1323-43ab-ab9c-e0f42b5f3ff1)"
054922ee-6b53-4593-84e9-1a09ed008028,Звіт про надходження запитів на інформацію Держенергоефектисності,Звіт про надходження запитів на інформацію ,"Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних""",Creative Commons Attribution,cc-by,8,"картал,звіт,звернення громадян",3,2018-11-26,2020-04-10,Державне агентство з енергоефективності та енергозбереження України,derzhavne-ahentstvo-z-enerhoefektyvnosti-ta-enerhozberezhennia-ukrayiny,Євтушенко Людмила Вікторівна,public@saee.gov.ua,https://data.gov.ua/dataset/054922ee-6b53-4593-84e9-1a09ed008028,Звіт про надходження запитів на інформацію Держенергоефектисності (054922ee-6b53-4593-84e9-1a09ed008028)
93a983a3-f873-4b83-a4c1-702b664bccad,"Річний план закупівель Державного підприємства «Сервісний центр морського та річкового транспорту», що належить до сфери управління Державної служби морського та річкового транспорту України","Річний план закупівель Державного підприємства «Сервісний центр морського та річкового транспорту», що належить до сфери управління Державної служби морського та річкового транспорту України"," 	Постанова Кабінету Міністрів України від 21 жовтня 2015 року № 835, Наказ Державної служби морського та річкового транспорту України від 24.07.2019 № 298",Creative Commons Attribution,cc-by,1,зміни в річний план закупівель,1,2020-06-30,2020-06-30,Державна служба морського та річкового транспорту України,marad,Молінський В. В.,mrs@marad.gov.ua,https://data.gov.ua/dataset/93a983a3-f873-4b83-a4c1-702b664bccad,"Річний план закупівель Державного підприємства «Сервісний центр морського та річкового транспорту», що належить до сфери управління Державної служби морського та річкового транспорту України (93a983a3-f873-4b83-a4c1-702b664bccad)"
25350a35-788e-4934-bca8-7f89cc9bb9f9,"Перелік засобів технічного захисту інформації, дозволених для забезпечення технічного захисту державних інформаційних ресурсів та інформації, вимога щодо захисту якої встановлена законом","Цей Перелік формується відповідно до п. 17 Положення про технічний захист інформації в Україні, затвердженого Указом Президента України від 27 вересня 1999 р. № 1229. Перелік призначений для використання суб'єктами системи технічного захисту інформації (ТЗІ) під час розроблення, модернізації та впровадження комплексів ТЗІ на об’єктах інформаційної діяльності (ОІД) та комплексних систем захисту інформації (КСЗІ) в автоматизованих системах (АС).

Перелік містить номенклатуру засобів ТЗІ (технічних засобів, основним функціональним призначенням яких є захист інформації від загроз витоку, порушення цілісності та блокування; технічних засобів, в яких додатково до основного призначення передбачено функції захисту інформації; засобів, які призначені, спеціально розроблені або пристосовані для пошуку закладних пристроїв і які створюють загрозу для інформації; засобів, які спеціально розроблені або пристосовані для оцінювання захищеності інформації), відповідність яких вимогам нормативних документів з питань ТЗІ засвідчено сертифікатом відповідності або позитивним експертним висновком, одержаними у порядку, який встановлено нормативно-правовими актами: Правилами проведення робіт із сертифікації засобів захисту інформації, затвердженими спільним наказом Адміністрації Держспецзв'язку та Держспоживстандарту України від 25.04.2007 р. № 75/91 і зареєстрованими в Міністерстві юстиції України 14.05.2007 р. за № 498/13765, та Положенням про державну експертизу в сфері технічного захисту інформації, затвердженим наказом Адміністрації Держспецзв'язку України від 16.05.2007 р. № 93 і зареєстрованим в Міністерстві юстиції України 16.07.2007 р. за № 820/14087.

Використання засобів цього Переліку під час створення, модернізації та впровадження комплексів ТЗІ на ОІД та КСЗІ в АС не увільняє від необхідності оцінювання відповідності досягнутого рівня захисту інформації встановленому вимогами нормативних документів з ТЗІ, яке здійснюється шляхом атестації комплексів ТЗІ на ОІД або експертизи КСЗІ в АС.

Порядок використання засобів ТЗІ, які не ввійшли до цього Переліку, в комплексах ТЗІ на ОІД та КСЗІ в АС визначається нормативними документами у сфері ТЗІ.

Оновлення інформації, яка міститься в Переліку, здійснюється шляхом періодичного внесення змін до попередньої редакції. Перелік та його доповнення розміщуються на WEB-сайті www.dsszzi.gov.ua.

За додатковими відомостями про засоби з цього Переліку, стан їх виробництва та порядок постачання необхідно звертатися до виробника (постачальника).",Постанова КМУ № 835 від 21.10.2015,Creative Commons Attribution,cc-by,17,"захист державних інформаційних ресурсів,засоби тзі,перелік",3,2019-04-02,2020-09-15,Адміністрація Державної служби спеціального зв’язку та захисту інформації України,administratsiia-derzhavnoyi-sluzhby-spetsialnoho-zviazku-ta-zakhystu-informatsiyi-ukrayiny,Цилінська Катерина Адамівна,press@dsszzi.gov.ua,https://data.gov.ua/dataset/25350a35-788e-4934-bca8-7f89cc9bb9f9,"Перелік засобів технічного захисту інформації, дозволених для забезпечення технічного захисту державних інформаційних ресурсів та інформації, вимога щодо захисту якої встановлена законом (25350a35-788e-4934-bca8-7f89cc9bb9f9)"
8033e6b2-0d8b-459b-a13c-c4377c6c4ebc,"Звіти, в тому числі щодо задоволення запитів на інформацію МВС України","ListOfReports — перелік звітів МВС України, включно з посиланнями на ресурси, що оприлюднені в мережі Інтернет.
","Наказ МВС України від 10.10.2004 № 1177 ""Про затвердження Положення про порядок роботи зі зверненнями громадян і організації їх особистого прийому в системі Міністерства внутрішніх справ України"", Наказ МВС України від 27.03.2012 № 245 ""Про затвердження Інструкції про порядок прийому, реєстрації, розгляду запитів на публічну інформацію та відшкодування запитувачами фактичних витрат на копіювання та друк документів у системі МВС України""",Creative Commons Attribution,cc-by,1,"звернення,запити,публічна інформація,звіт,звітність,діяльність",6,2019-05-08,2020-08-04,Міністерство внутрішніх справ України,ministerstvo-vnutrishnikh-sprav-ukrayiny,Голубнича Юлія Костянтинівна,y.holubnycha@mvs.gov.ua,https://data.gov.ua/dataset/8033e6b2-0d8b-459b-a13c-c4377c6c4ebc,"Звіти, в тому числі щодо задоволення запитів на інформацію МВС України (8033e6b2-0d8b-459b-a13c-c4377c6c4ebc)"
a0f4e152-763c-447e-a9d2-bfcc6dbf47a2,Реєстр морських портів України,Набір даних який підлягає оприлюдненню у формі відкритих даних Мінінфраструктури ,Постанова Кабінету Міністрів України від 21.10.2015 № 835,Creative Commons Attribution,cc-by,1,морські порти,1,2020-08-13,2020-08-13,Міністерство інфраструктури України,miu,Савічева Олена Михайлівна,savicheva@mtu.gov.ua,https://data.gov.ua/dataset/a0f4e152-763c-447e-a9d2-bfcc6dbf47a2,Реєстр морських портів України (a0f4e152-763c-447e-a9d2-bfcc6dbf47a2)
fbf6adcb-c7b9-483c-9f1f-654ec556d799,Запаси вугілля,Запаси вугілля (включно с генеруючими компаніями),"Постанова від 21 жовтня 2015 р. № 835  Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних",Creative Commons Attribution,cc-by,8,вугілля,1,2018-09-12,2020-02-13,"Національна енергетична компанія ""Укренерго""",derzhavne-pidpryiemstvo-natsionalna-enerhetychna-kompaniia-ukrenerho,Гримуд Х.В.,Hrymud.KV@ua.energy,https://data.gov.ua/dataset/fbf6adcb-c7b9-483c-9f1f-654ec556d799,Запаси вугілля (fbf6adcb-c7b9-483c-9f1f-654ec556d799)
20b9c337-8c46-4461-b005-7e73592e7e49,"Реєстр підприємств, установ, організацій України, що мають заборгованість із заробітної плати","Інформація реєстру підприємств, установ, організацій України, що мають заборгованість із заробітної плати: назва підприємства, форма власності, економічна активність, кількість працівників, термін заборгованості із заробітної плати (місяців), причина заборгованості із заробітної плати, сума заборгованості.","Постанова Кабінет Міністрів України від 21 жовтня 2015 р. № 835 Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних",Creative Commons Attribution,cc-by,1,"причина,заробітна плата,сума заборгованості,термін заборгованості,заборгованість",5,2019-03-11,2019-03-28,Міністерство соціальної політики України,ministerstvo-sotsialnoyi-polityky-ukrayiny,Гордієнко Світлана Василівна,gordienko@mlsp.gov.ua,https://data.gov.ua/dataset/20b9c337-8c46-4461-b005-7e73592e7e49,"Реєстр підприємств, установ, організацій України, що мають заборгованість із заробітної плати (20b9c337-8c46-4461-b005-7e73592e7e49)"
08d78641-ca76-487e-9da1-694145c236b9,Інформація про організаційну структуру Міністерства соціальної політики України,Набір містить інформацію про організаційну структуру розпорядника відповідно до організаційно-розпорядчого документа ,"Постанова Кабінету Міністрів України від 05.04.2014 № 85 „Деякі питання затвердження граничної чисельності працівників апарату та територіальних органів центральних органів виконавчої влади, інших державних органів” (зі змінами), постанова Кабінету Міністрів України від 12.03.2005  № 179 „Про упорядкування структури апарату центральних органів виконавчої влади, їх територіальних підрозділів та місцевих державних адміністрацій” (зі змінами)",Creative Commons Attribution,cc-by,1,"посади,штат,організаційна структура,структура та штатна чисельність,підрозділи,структура,структурний підрозділ,кількість штатних одиниць",8,2019-07-25,2020-06-03,Міністерство соціальної політики України,ministerstvo-sotsialnoyi-polityky-ukrayiny,Старун Наталія Олексіївна,klv@mlsp.gov.ua,https://data.gov.ua/dataset/08d78641-ca76-487e-9da1-694145c236b9,Інформація про організаційну структуру Міністерства соціальної політики України (08d78641-ca76-487e-9da1-694145c236b9)
35de997e-3c8e-4f2b-8851-444bf15bd0db,Діяльність ветеранських громадських об'єднань,"Інформація про програми (проекти, заходи), розроблені всеукраїнськими громадськими об'єднанями ветеранів, для реалізації  яких надається фінансова підтримка у 2018 році, обсяг використаних бюджетних коштів","Наказ Служби від 19.12.2018 № 139 відповідно до постанови Кабінету Міністрів України від 21.10.2015 № 835 “Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних”",Creative Commons Attribution,cc-by,1,"проекти всеукраїнських громадських об'єднань,обсяг витрачених бюджетних коштів,результативні показники виконання програми,фінансова підтримка громадським організаціям ветеранів,використання бюджетних коштів",5,2019-04-03,2019-05-20,Міністерство у справах ветеранів України,derzhavna-sluzhba-ukrayiny-u-spravakh-veteraniv-viiny-ta-uchasnykiv-antyterorystychnoyi-operats,Кириленко Сергій Володимирович,press@dsvv.gov.ua,https://data.gov.ua/dataset/35de997e-3c8e-4f2b-8851-444bf15bd0db,Діяльність ветеранських громадських об'єднань (35de997e-3c8e-4f2b-8851-444bf15bd0db)
ed43bcbc-99d2-45a1-a636-1b6691bd9b10,"Інформація про отримане майно (обладнання, програмне забезпечення) у рамках міжнародної технічної допомоги ДСНС України","Інформація про отримане майно (обладнання, програмне забезпечення) у рамках міжнародної технічної допомоги ДСНС України","Постанова КМУ  від 16 грудня 2015 р. № 1052   ""Про затвердження Положення про ДСНС України""",Creative Commons Attribution,cc-by,1,"міжнародна технічна допомога,дснс",2,2020-02-21,2020-02-21,Державна служба України з надзвичайних ситуацій,derzhavna-sluzhba-ukrayiny-z-nadzvychainykh-sytuatsii,Мишура Лариса Володимирівна,myshura@uz.dsns.gov.ua,https://data.gov.ua/dataset/ed43bcbc-99d2-45a1-a636-1b6691bd9b10,"Інформація про отримане майно (обладнання, програмне забезпечення) у рамках міжнародної технічної допомоги ДСНС України (ed43bcbc-99d2-45a1-a636-1b6691bd9b10)"
eb52e916-ad25-4f67-a113-b7bdebf5f3c2,Дані Українського гідрометеорологічного центру загального користування,Огляд погоди та стихійних гідрометеорологічних явищ на території України,"Наказ МВС України від 05.06.2020 № 440, Наказ ДСНС України від 28.05.2013 № 336 ",Creative Commons Attribution,cc-by,1,"погода,огляд погоди,стихійні лиха,стихійні явища,гідрометеорологічні спостереження",5,2020-07-30,2020-07-30,Міністерство внутрішніх справ України,ministerstvo-vnutrishnikh-sprav-ukrayiny,Голубнича Юлія Костянтинівна,y.holubnycha@mvs.gov.ua,https://data.gov.ua/dataset/eb52e916-ad25-4f67-a113-b7bdebf5f3c2,Дані Українського гідрометеорологічного центру загального користування (eb52e916-ad25-4f67-a113-b7bdebf5f3c2)
03a0b826-791e-4aa2-8773-388539aeec7b,"Звіти, у тому числі щодо задоволення запитів на інформацію за 2019 рік",Звіти про надходження запитів до Державної служби морського та річкового транспорту України на отримання публічної інформації за 2019 рік,"Закон України “Про доступ до публічної інформації”, Постанова Кабінету Міністрів України від 21 жовтня 2015 року № 835",Creative Commons Attribution,cc-by,12,"доступ до публічної інформації,звіт,в тому числі щодо задоволення запитів на публічну інформацію,звіти про надходження та розгляд публічної інформації,запит,звітність",6,2019-02-07,2020-02-21,Державна служба морського та річкового транспорту України,marad,Очеретний Віталій,data@marad.gov.ua,https://data.gov.ua/dataset/03a0b826-791e-4aa2-8773-388539aeec7b,"Звіти, у тому числі щодо задоволення запитів на інформацію за 2019 рік (03a0b826-791e-4aa2-8773-388539aeec7b)"
f51d4f96-7d0a-48d8-9f4e-133b5c7fa5fd,Річна фінансова звітність,"Набір даних складається з декількох ресурсів, які містять інформацію визначеної форми звітності","Закон України ""Про бухгалтерський облік та фінансову звітність в Україні"", Наказ Міністерства фінансів України від 07.02.2013 № 73",Creative Commons Attribution,cc-by,1,"фінанси,показники,фінансова звітність,звіт",4,2020-08-11,2020-08-11,Міністерство внутрішніх справ України,ministerstvo-vnutrishnikh-sprav-ukrayiny,Голубнича Юлія Костянтинівна,y.holubnycha@mvs.gov.ua,https://data.gov.ua/dataset/f51d4f96-7d0a-48d8-9f4e-133b5c7fa5fd,Річна фінансова звітність (f51d4f96-7d0a-48d8-9f4e-133b5c7fa5fd)
b93b2e00-6806-4fbe-9cea-1ba8e56734b5,"Інформація про контактні дані Казенного підприємства ""Морська пошуково-рятувальна служба""","Інформація про контактні дані Казенного підприємства ""Морська пошуково-рятувальна служба"", що належить до сфери управління Державної служби морського та річкового транспорту України",Постанова Кабінету Міністрів України від 21 жовтня 2015 року № 835,Creative Commons Attribution,cc-by,3,адреса та контакти,1,2020-03-03,2020-08-11,Державна служба морського та річкового транспорту України,marad,Субко Ілля Романович,sar@marad.gov.ua,https://data.gov.ua/dataset/b93b2e00-6806-4fbe-9cea-1ba8e56734b5,"Інформація про контактні дані Казенного підприємства ""Морська пошуково-рятувальна служба"" (b93b2e00-6806-4fbe-9cea-1ba8e56734b5)"
b5895eca-fe17-4529-a55b-5b6af5a6660e,Річний план закупівель на 2020 рік,Річні плани закупівель,"Закон України «Про доступ до публічної інформації», постанова Кабінету Міністрів України від 21 жовтня 2015 року  № 835 «Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних» (із змінами)",Creative Commons Attribution,cc-by,1,"річний план,плани закупівель,закупівлі",3,2019-08-01,2020-06-04,"Державне підприємство «Український науково-дослідний і навчальний центр проблем стандартизації, сертифікації та якості»",derzhavne-pidpryiemstvo-kyivskyi-oblasnyi-naukovo,Гіптенко О.М.,olga.giptenko@uas.org.ua,https://data.gov.ua/dataset/b5895eca-fe17-4529-a55b-5b6af5a6660e,Річний план закупівель на 2020 рік (b5895eca-fe17-4529-a55b-5b6af5a6660e)
d6dc6d53-e255-4667-93a7-60db18c97158,"Реєстр країн та потужностей, з яких дозволяється ввезення (пересилання) продуктів на митну територію України","Набір даних містить інформацію щодо країн та потужностей, з яких дозволяється ввезення (пересилання) продуктів на митну територію України","Частина третя статті 61 Закону України «Про державний контроль за дотриманням законодавства про харчові продукти, корми, побічні продукти тваринного походження, здоров’я та благополуччя тварин»",Creative Commons Attribution,cc-by,1,"держпроспоживслужба,держпроспожив служба реєстри,реєстр країн,пересилання продуктів,продукти митна територія,ввезення продуктів на митну територію",6,2020-02-14,2020-06-10,Державна служба України з питань безпечності харчових продуктів та захисту споживачів (Держпродспоживслужба),derzhprodspozhyvsluzhba,Шевченко Павло Ілліч,p.shevchenko@dpss.gov.ua,https://data.gov.ua/dataset/d6dc6d53-e255-4667-93a7-60db18c97158,"Реєстр країн та потужностей, з яких дозволяється ввезення (пересилання) продуктів на митну територію України (d6dc6d53-e255-4667-93a7-60db18c97158)"
c4356164-d94b-43ad-af4b-f50f1d7cb33d,Фінансова звітність за 2019 рік,"Фінансова звітність суб'єктів господарювання державного сектору економіки, що належать до сфери управління Міністерства соціальної політики України, що містить баланс (Звіт про фінансовий стан), звіти про фінансові результати (Звіт про сукупний дохід)держпідприємств","Постанова Кабінету Міністрів України від 21 жовтня 2015 р. № 835 Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних",Creative Commons Attribution,cc-by,2,"звіт про фінансовий стан,звіт про сукупний дохід,звіти про фінансові результати,баланс",4,2020-04-21,2020-04-21,Міністерство соціальної політики України,ministerstvo-sotsialnoyi-polityky-ukrayiny,Музика Наталія Миколаївна,n.m.muzyka@mlsp.gov.ua,https://data.gov.ua/dataset/c4356164-d94b-43ad-af4b-f50f1d7cb33d,Фінансова звітність за 2019 рік (c4356164-d94b-43ad-af4b-f50f1d7cb33d)
653a11d4-09f4-44aa-aac5-50461aa2ddcd,Фінансова звітність суб’єктів господарювання державного та комунального сектору економіки,Звіт про використання бюджетних коштів  Міністерством енергетики та вугільної промисловості України    ,"Закон України «Про Державний бюджет України на 2018 рік» від 07.12.2017 № 2246-VIII Указ Президента «Про порядок виконання Державного бюджету України» від 18.06.1993 № 219/93 Закону України ""Про доступ до публічної інформації"" від 13 січня 2011 року № 2939-VI Для інформування громадськості ",Creative Commons Attribution,cc-by,10,"звітність,видатки",2,2018-08-20,2020-08-25,Міністерство енергетики та вугільної промисловості України,ministerstvo-enerhetyky-ta-vuhilnoyi-promyslovosti-ukrayiny,Лівшун Тетяна Миколаївна,tatiana.livshun@mev.gov.ua,https://data.gov.ua/dataset/653a11d4-09f4-44aa-aac5-50461aa2ddcd,Фінансова звітність суб’єктів господарювання державного та комунального сектору економіки (653a11d4-09f4-44aa-aac5-50461aa2ddcd)
8c792a9f-6cda-42f8-8b12-04e8a046ff0e,Інформація про пасажиропотік на міжнародному та внутрішньому сполученнях,"Номер поїзда внутнішньодержавний	Вид сполучення	Дата відправлення поїзда	Станція відправлення Станція призначення	Тип вагона	Тип документа (П, Д, Л, В) Кількість пасажирів
",Наказ МІУ № 131 від 23.03.2018,Creative Commons Attribution,cc-by,25,"пасажирські перевезення,вид сполучення,пасажиропотік,залізничний транспорт",4,2018-10-02,2020-10-01,"Філія ""ГІОЦ"" АТ ""Укрзалізниця""",filiia-hiots-pat-ukrzaliznytsia,Мурзін Володимир Святославович,Murzin@uz.gov.ua,https://data.gov.ua/dataset/8c792a9f-6cda-42f8-8b12-04e8a046ff0e,Інформація про пасажиропотік на міжнародному та внутрішньому сполученнях (8c792a9f-6cda-42f8-8b12-04e8a046ff0e)
6f7bace7-0c4a-4b45-a174-230bcf5148cf,"Індекси-дефлятори валової доданої вартості за видами економічної діяльності (до попереднього року, %)","Індекси-дефлятори валової доданої вартості за видами економічної діяльності (до попереднього року, %)","Постанова Кабінету Міністрів України від 21.10.2015 № 835 ""Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних"" (зі змінами, внесеними згідно з Постановами КМ № 1035 від 28.12.2016 і № 354 від 24.05.2017)",Creative Commons Attribution,cc-by,1,"розваги,господарство,обслуговування,каналізація,спорт,промисловість,техніка,діяльність,наука,харчування,відпочинок",11,2018-09-13,2020-05-05,Державна служба статистики України,derzhavna-sluzhba-statystyky-ukrayiny,"Духневич Світлана Анатоліївна, Старовойтенко Раїса Антонівна",R.Starovoitenko@ukrstat.gov.ua,https://data.gov.ua/dataset/6f7bace7-0c4a-4b45-a174-230bcf5148cf,"Індекси-дефлятори валової доданої вартості за видами економічної діяльності (до попереднього року, %) (6f7bace7-0c4a-4b45-a174-230bcf5148cf)"
b6551509-b298-4d2b-ba14-6952a88e04ec,Інформація про пробіг вантажних вагонів у порожньому стані,"Рік, місяць, тип вагону, кількість вагонів, порожній пробіг (вагонообіг)",Наказ МІУ № 131 від 23.03.2018,Creative Commons Attribution,cc-by,26,"вантажні вагони,порожній пробіг,залізничний транспорт",3,2018-09-04,2020-10-01,"Філія ""ГІОЦ"" АТ ""Укрзалізниця""",filiia-hiots-pat-ukrzaliznytsia,Мурзін Володимир Святославович,Murzin@uz.gov.ua,https://data.gov.ua/dataset/b6551509-b298-4d2b-ba14-6952a88e04ec,Інформація про пробіг вантажних вагонів у порожньому стані (b6551509-b298-4d2b-ba14-6952a88e04ec)
133ce38c-9533-4fb0-b146-b211299a8731,Дані державного моніторингу поверхневих вод,Інформація щодо якісного стану поверхневих вод України,Постанова КМУ від 19 вересня 2018 року № 758 «Про затвердження Порядку здійснення державного моніторингу вод»,Creative Commons Attribution,cc-by,9,"держводагентство,поверхневі води,якість,вод,моніторинг,якість води",6,2018-09-05,2020-05-25,Державне агентство водних ресурсів України,derzhavne-ahentstvo-vodnykh-resursiv-ukrayiny,Шпанчик Марія Миколаївна,spanchyk@davr.gov.ua,https://data.gov.ua/dataset/133ce38c-9533-4fb0-b146-b211299a8731,Дані державного моніторингу поверхневих вод (133ce38c-9533-4fb0-b146-b211299a8731)
c40f791a-ae4b-4214-aef2-1101cba4d25f,Національний банк стандартизованих науково-технічних термінів,Національний банк стандартизованих науково-технічних термінів,"Закон України «Про доступ до публічної інформації», постанова Кабінету Міністрів України від 21 жовтня 2015 року  № 835 «Про затвердження Положення про набори даних, які підлягають оприлюдненню у формі відкритих даних» (із змінами)",Creative Commons Attribution,cc-by,1,"терміни,науково-технічні терміни,банк термінів",3,2019-08-01,2019-10-29,"Державне підприємство «Український науково-дослідний і навчальний центр проблем стандартизації, сертифікації та якості»",derzhavne-pidpryiemstvo-kyivskyi-oblasnyi-naukovo,Кохан С.В.,Svetlana.Kohan@uas.org.ua,https://data.gov.ua/dataset/c40f791a-ae4b-4214-aef2-1101cba4d25f,Національний банк стандартизованих науково-технічних термінів (c40f791a-ae4b-4214-aef2-1101cba4d25f)
c23ed9e4-4d4f-4602-9a55-26cac71f6cbd,Єдиний державний реєстр місць зберігання,"Інформація про внесені до Єдиного державного реєстру місця зберігання спирту, алкогольних напоїв та тютюнових виробів ","Закон України від 19.12.1995 № 481-95/ВР «Про державне регулювання виробництва і обігу спирту етилового, коньячного і плодового, алкогольних напоїв та тютюнових виробів», Наказ ДПА від 28.05.2002 № 251 «Про затвердження Порядку ведення Єдиного державного реєстру місць зберігання та форми довідки про внесення місця зберігання до Єдиного державного реєстру», у зв’язку з високим суспільним інтересом до таких даних (високої частоти їх запитування)",Creative Commons Attribution,cc-by,2,"місця,спирт,вироби,напої,зберігання,тютюнові,єдиний,реєстр,державний,алкогольні",10,2019-08-29,2020-04-06,Державна податкова служба України,tax,Литинська Аліна Анатоліївна,a.lytynska@sfs.gov.ua,https://data.gov.ua/dataset/c23ed9e4-4d4f-4602-9a55-26cac71f6cbd,Єдиний державний реєстр місць зберігання (c23ed9e4-4d4f-4602-9a55-26cac71f6cbd)
8ef68b9a-777f-47ba-9bd9-66623003537a,"Реєстри ліцензіатів, яким Мінекономіки видано ліцензії","Відомості про реєстр ліцензіатів, які отримали ліцензії у сфері зовнішньоекономічної діяльності та на право провадження господарської діяльності з посередництва у працевлаштуванні за кордоном Мінекономіки","Постанова Кабінету Міністрів України від 21.10.2015 № 835 “Про затвердження положення про набори даних, що підлягають оприлюдненню  у формі відкритих даних” (https://zakon.rada.gov.ua/laws/show/835-2015-%D0%BF)",Creative Commons Attribution,cc-by,2,"реєстр ліцензіатів,працевлаштування за кордоном,зовнішньоекономічна діяльність",3,2019-09-09,2020-10-02,"Міністерство розвитку економіки, торгівлі та сільського господарства України",ministerstvo-ekonomichnoho-rozvytku-i-torhivli-ukrayiny,Красножон Євген Олегович,krasnojon@me.gov.ua,https://data.gov.ua/dataset/8ef68b9a-777f-47ba-9bd9-66623003537a,"Реєстри ліцензіатів, яким Мінекономіки видано ліцензії (8ef68b9a-777f-47ba-9bd9-66623003537a)"
